,app_id,german,french,spanish,brazilian,russian,italian,schinese,japanese,koreana,polish
930,480490,"(26,165)","(1,056)","(1,128)",(551),"(5,455)",(448),"(6,006)",(169),(584),(698)
931,641320,"(8,657)",(343),(380),(423),"(1,061)",(124),"(2,554)",(153),(616),(435)
932,464920,"(14,845)",(875),(660),(773),"(2,200)",(167),"(2,644)",(64),(271),(483)
933,209650,"(13,309)","(1,264)","(1,087)",(738),"(3,202)",(486),(563),(91),(548),(609)
934,1681600,(82),(0),(2),(6),(1),(0),(3),(0),(1),(1)
935,234330,"(2,701)",(200),(257),(203),(335),(44),(54),(22),(24),(127)
936,1920490,"(1,096)",(35),(38),(23),(25),(5),(98),(8),(8),(29)
937,1424330,"(7,071)",(20),(27),(38),(179),(3),(70),(6),(14),(29)
938,371660,"(10,986)",(529),"(1,220)","(2,454)","(2,620)",(124),"(4,512)",(50),(743),(817)
939,1501610,(670),(66),(50),(75),(45),(11),(117),(32),(85),(9)
940,718850,"(3,722)",(175),(124),(52),(642),(34),(754),(37),(102),(107)
941,962730,"(13,608)",(683),(957),(907),(547),(64),(155),(24),(21),(222)
942,1076160,(760),(31),(12),(9),(15),(21),(178),(6),(10),(14)
943,1342330,"(2,191)",(279),(100),(242),(320),(51),(685),(38),(181),(122)
944,1641700,(30),(2),(0),(4),(0),(0),(19),(0),(1),(2)
945,1521580,"(1,874)",(10),(68),(49),(41),(4),(5),(1),(1),(13)
946,1740720,"(3,762)",(467),(419),(627),(239),(104),"(1,372)",(45),(399),(83)
947,992300,"(1,864)",(83),(142),(207),(278),(34),"(27,023)",(107),(54),(28)
948,304930,"(217,481)","(10,087)","(31,908)","(27,950)","(104,881)","(3,569)","(38,911)",(827),"(4,972)","(25,415)"
949,1262580,"(5,880)",(217),"(1,350)","(1,683)","(2,618)",(70),"(2,196)",(48),(57),"(2,627)"
950,2131680,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
951,1480560,"(1,728)",(65),(9),(4),(15),(5),(28),(16),(9),(34)
952,357190,"(3,171)",(65),(513),(550),(62),(12),(259),(25),(52),(5)
953,1798010,(590),(1),(12),(11),(1),(1),(42),(66),(2),(1)
954,1382330,"(7,438)",(149),(544),(142),(99),(103),"(2,791)",(183),(399),(66)
955,2318480,(364),(0),(0),(3),(2),(0),(0),(0),(0),(1)
956,1122340,(396),(112),(16),(11),(22),(16),(210),(20),(80),(6)
957,1623940,"(1,324)",(73),(74),(49),(104),(19),(132),(14),(69),(12)
958,392110,"(11,940)",(956),(402),(311),"(1,799)",(119),"(3,408)",(53),(453),(394)
959,204880,"(11,078)",(382),(215),(167),"(1,064)",(70),"(1,210)",(54),(138),(187)
960,640820,"(21,108)","(1,273)",(588),(657),"(2,617)",(302),"(2,633)",(64),(347),(290)
961,365960,"(4,090)",(628),(624),(366),(139),(282),(163),(74),(67),(93)
962,32440,"(15,636)",(265),"(1,186)",(791),(684),(73),(59),(10),(29),(877)
963,2140100,(148),(2),(1),(0),(1),(0),(0),(3),(0),(0)
964,2013360,(532),(5),(0),(1),(4),(1),(5),(1),(26),(0)
965,386070,"(9,301)",(603),(229),(106),(756),(96),"(1,224)",(32),(124),(169)
966,1421490,(301),(0),(7),(2),(12),(2),(2),(0),(0),(3)
967,237310,"(6,254)",(77),"(1,373)",(707),(119),(35),(67),(11),(42),(172)
968,274170,"(22,134)",(787),"(3,685)","(2,381)","(14,999)",(230),"(2,152)",(136),(493),"(1,082)"
969,965580,"(1,931)",(130),(102),(57),(181),(43),(223),(11),(21),(36)
970,683900,"(1,493)",(55),(51),(56),(12),(9),(28),(1),(16),(17)
971,1705180,"(2,252)",(46),(43),(17),(83),(21),(170),(9),(55),(55)
972,1304680,"(1,946)",(35),(103),(71),(186),(26),(137),(4),(20),(48)
973,285330,"(3,669)",(86),(69),(179),(13),(17),(60),(3),(322),(29)
974,2225070,"(3,305)",(213),(129),(98),(303),(47),(108),(4),(13),(106)
975,895870,"(9,659)",(218),(296),(166),(216),(58),"(2,421)",(350),(263),(70)
976,1760250,"(5,269)",(25),(24),(34),(12),(3),(26),(3),(6),(7)
977,1570330,(665),(8),(5),(76),(61),(3),(10),(5),(1),(10)
978,56400,"(6,276)","(6,276)","(6,276)","(6,276)","(6,276)","(6,276)","(6,276)","(6,276)","(6,276)","(6,276)"
979,326460,"(28,926)",(172),(190),(133),"(1,110)",(44),(977),(26),(119),(245)
980,286690,"(24,764)","(1,255)","(4,411)","(2,070)","(22,254)",(538),"(7,501)",(158),"(1,278)","(1,751)"
981,895400,"(16,756)","(1,013)","(1,295)","(1,967)","(6,053)",(136),(471),(51),(100),(343)
982,597170,"(14,159)",(238),(618),(809),"(3,741)",(67),"(2,269)",(24),(348),(324)
983,1766740,"(9,801)",(262),(215),(213),(287),(38),(378),(32),(98),(128)
984,512900,"(9,863)",(438),(432),(483),"(1,356)",(45),"(5,228)",(68),(203),(181)
985,282800,"(14,916)",(154),(930),"(1,045)",(851),(76),"(4,202)",(353),(657),(121)
986,843380,"(15,927)",(511),"(2,827)","(1,680)","(4,133)",(161),"(5,554)",(183),"(1,202)","(1,000)"
987,627270,"(7,700)",(273),"(1,197)","(1,744)","(1,506)",(107),"(3,740)",(3),(94),(289)
988,2020710,(378),(25),(7),(4),(2),(1),(184),(36),(42),(1)
989,70,"(48,014)","(1,263)","(8,352)","(3,193)","(12,067)",(664),"(2,666)",(110),"(1,252)","(1,987)"
990,1266700,"(1,551)",(21),(78),(80),(48),(13),(51),(5),(1),(19)
991,24780,"(5,286)",(352),(350),(465),(230),(132),(231),(79),(189),(120)
992,1097840,"(8,031)",(272),(879),(321),"(3,201)",(130),"(5,356)",(91),(371),(195)
993,301640,"(6,365)",(286),"(1,163)",(742),"(1,666)",(118),"(3,474)",(110),(323),(215)
994,770810,(634),(15),(99),(140),(107),(5),(208),(7),(205),(150)
995,2058180,"(2,816)",(82),(185),(51),(52),(36),"(1,196)",(146),(390),(40)
996,1818450,"(6,846)",(188),"(1,222)",(240),"(12,530)",(52),(181),(21),(59),(314)
997,329110,"(4,755)",(470),(393),(280),"(1,182)",(109),"(1,278)",(45),(52),(226)
998,4570,"(5,940)",(247),(542),(203),"(1,071)",(91),(160),(7),(60),(291)
999,7940,"(12,019)",(498),"(1,467)","(1,158)","(1,473)",(182),(532),(80),(433),(470)
1000,1183800,(390),(10),(6),(4),(6),(3),(10),(2),(5),(15)
1001,1032430,"(3,639)",(30),(17),(11),(41),(11),(11),(9),(7),(14)
1002,1170950,"(7,580)",(285),(163),(174),"(1,458)",(66),(129),(30),(52),(88)
1003,782250,(938),(10),(24),(19),(6),(2),(11),(1),(2),(5)
1004,393080,"(3,819)",(172),(412),(115),(681),(70),"(1,585)",(48),(768),(264)
1005,1448440,"(3,862)",(236),(140),(73),(128),(64),"(16,246)",(394),(445),(35)
1006,244450,"(19,355)",(769),"(1,706)",(559),"(8,304)",(369),"(3,953)",(71),(208),"(1,118)"
1007,204100,"(22,360)",(869),"(2,440)","(3,415)","(7,008)",(455),"(1,663)",(175),(815),"(1,327)"
1008,1059990,"(5,483)",(99),(268),(143),(72),(27),(521),(59),(107),(70)
1009,1017900,"(5,519)",(490),"(1,280)",(917),(356),(162),"(1,165)",(49),(276),(216)
1010,287980,"(8,707)",(625),(350),(201),(527),(111),"(1,600)",(179),(585),(282)
1011,979110,"(4,713)",(317),(253),(210),(574),(68),(494),(104),(125),(73)
1012,622220,"(1,397)",(37),(124),(82),(116),(8),"(1,723)",(36),(189),(16)
1013,531510,"(10,250)",(219),"(1,184)",(584),"(1,945)",(70),"(1,296)",(81),(902),(344)
1014,1967630,(732),(108),(21),(15),(139),(1),(219),(37),(8),(10)
1015,1252330,"(16,233)",(863),(422),(225),"(1,648)",(252),"(4,802)",(116),(415),(288)
1016,1282150,"(1,295)",(29),(40),(84),(98),(5),(119),(1),(18),(16)
1017,343780,"(5,268)",(45),(32),(98),(271),(19),(121),(46),(202),"(2,995)"
1018,523660,"(2,907)",(117),(149),(48),(77),(18),(123),(14),(13),(9)
1019,1368910,"(3,826)",(121),(437),(340),(414),(49),"(1,504)",(110),(314),(41)
1020,15100,"(8,315)",(539),"(1,103)",(772),"(2,306)",(252),"(1,000)",(34),(300),(396)
1021,475150,"(11,158)","(1,101)","(1,290)",(924),"(7,463)",(259),"(4,915)",(131),(528),"(1,354)"
1022,2218400,(125),(23),(4),(7),(7),(0),(601),(18),(42),(1)
1023,481510,"(12,234)",(120),(394),(316),"(1,392)",(48),(197),(42),(434),(90)
1024,313690,"(3,090)",(143),(435),"(1,081)",(813),(42),(196),(3),(27),(587)
1025,1351080,"(1,992)",(409),(155),(48),(101),(46),(71),(2),(27),(75)
1026,605740,"(9,505)",(366),(375),(263),(502),(81),(802),(45),(33),(350)
1027,2021210,(66),(12),(2),(4),(1),(0),(12),(14),(2),(1)
1028,567640,"(8,417)",(238),(445),(459),(523),(44),"(5,625)",(228),(61),(238)
1029,1544020,"(16,054)",(701),"(1,073)",(537),"(3,169)",(257),"(3,247)",(7),(798),(341)
1030,110800,"(15,745)",(592),"(1,456)","(1,323)","(4,726)",(322),"(1,361)",(67),(273),(585)
1031,665360,"(5,366)",(252),(407),(421),(318),(18),(495),(32),(199),(37)
1032,236430,"(21,394)",(900),"(1,984)","(3,734)","(7,628)",(621),"(1,467)",(234),(753),(415)
1033,1295510,"(2,820)",(255),(263),(87),(25),(76),"(1,874)",(578),(708),(13)
1034,274190,"(24,905)","(2,065)","(2,944)","(3,879)","(6,087)",(371),"(8,341)",(122),(542),"(1,389)"
1035,1121560,"(1,828)",(46),(75),(31),(33),(9),"(3,923)",(418),(249),(4)
1036,291860,"(4,788)",(140),(457),(393),(495),(29),(872),(13),(130),(67)
1037,1408230,"(2,273)",(34),(28),(10),(26),(6),(8),(4),(8),(7)
1038,1000360,"(3,179)",(94),(143),(88),(448),(47),(893),(46),(106),(215)
1039,48190,"(7,212)",(351),(730),(713),"(1,717)",(181),"(4,140)",(43),(698),(406)
1040,2341070,(91),(1),(0),(0),(0),(0),(0),(0),(1),(0)
1041,48700,"(67,665)","(3,018)","(3,912)","(3,661)","(10,740)",(664),"(19,129)",(404),"(2,248)","(6,074)"
1042,1250,"(35,364)","(1,333)","(5,972)","(3,330)","(10,533)",(457),(875),(505),(610),"(1,045)"
1043,886250,"(2,787)",(63),(22),(9),(76),(10),(4),(8),(68),(23)
1044,544550,"(4,030)",(255),(89),(91),(664),(23),(125),(12),(32),(45)
1045,201810,"(28,108)","(1,401)","(2,761)","(1,073)","(6,310)",(704),"(2,111)",(243),"(1,109)","(1,722)"
1046,1669980,"(1,158)",(16),(26),(10),(42),(0),"(19,010)",(180),(55),(8)
1047,1471410,"(1,223)",(9),(11),(10),(103),(8),(59),(20),(26),(9)
1048,413420,"(11,507)",(231),(795),(879),"(1,046)",(79),"(5,650)",(181),"(1,226)",(478)
1049,1253920,"(7,329)",(514),(652),(511),"(1,482)",(58),"(1,299)",(52),(290),(181)
1050,1259980,"(3,059)",(443),(410),(318),(115),(155),"(3,149)",(83),(64),(79)
1051,418530,"(13,472)",(221),(690),(421),(305),(131),(288),(20),"(1,313)",(169)
1052,843390,"(1,309)",(21),(12),(1),(24),(6),(12),(3),(2),(6)
1053,1351210,(194),(10),(9),(2),(6),(2),(68),(2),(11),(19)
1054,1850740,"(4,563)",(402),(824),(199),"(3,863)",(92),(569),(41),(42),(327)
1055,1999360,"(6,802)",(84),(203),(146),(435),(82),(339),(214),(760),(43)
1056,1743830,(242),(25),(72),(5),(14),(7),(25),(6),(4),(2)
1057,1240210,"(8,252)","(1,117)",(584),(673),(407),(63),"(6,841)",(113),(899),(118)
1058,321800,"(1,828)",(92),(110),(84),(162),(56),(144),(12),(58),(110)
1059,673880,"(8,710)",(311),(207),(66),"(1,019)",(43),(696),(14),(36),(193)
1060,1367550,"(1,592)",(106),(174),(153),(307),(20),"(3,883)",(19),(86),(127)
1061,2215260,(661),(12),(147),(69),(26),(2),(7),(2),(4),(6)
1062,354140,"(5,773)",(131),(368),(271),"(1,042)",(66),(55),(20),(68),(278)
1063,695330,(473),(42),(14),(21),(8),(6),(460),(16),(2),(3)
1064,342200,"(8,948)",(138),(143),(110),(816),(59),(144),(35),(63),(66)
1065,704450,"(5,069)",(168),(340),(242),(530),(140),(257),(2),(28),(191)
1066,728530,"(2,035)",(32),(54),(37),(13),(6),"(3,149)",(263),(463),(7)
1067,2600,"(9,575)",(227),(295),(548),(841),(80),(27),(10),(31),(110)
1068,327030,"(4,767)",(687),(650),(404),(898),(81),(953),(3),(174),(701)
1069,413410,"(14,798)",(319),(854),(967),"(1,002)",(101),"(5,191)",(213),"(1,308)",(606)
1070,1922010,(732),(17),(12),(8),(38),(11),(28),(5),(10),(6)
1071,506610,"(7,193)",(180),(488),(429),(570),(71),(154),(26),(76),(455)
1072,1216060,"(2,627)",(35),(60),(68),(33),(25),(206),(53),(594),(9)
1073,"377160,435870,435880,435881,480630,480631,490650","(203,821)","(8,045)","(11,701)","(6,624)","(26,217)","(2,772)","(29,716)","(1,416)","(5,858)","(5,306)"
1074,677160,"(3,507)",(315),(203),(199),(639),(66),(985),(37),(363),(150)
1075,1016920,"(6,957)",(408),(402),(760),(899),(56),"(4,252)",(238),(993),(238)
1076,331600,"(3,771)",(442),(952),"(1,159)",(520),(122),(175),(12),(459),(66)
1077,1556790,"(4,565)",(195),(174),(80),(402),(331),(401),(25),(36),(58)
1078,788100,"(3,943)",(504),(287),(101),(358),(64),"(15,122)",(83),(100),(92)
1079,342560,"(4,170)",(106),(34),(83),(167),(18),(340),(39),(24),(26)
1080,375480,"(3,538)",(125),(74),(94),(153),(14),"(2,918)",(86),(257),(40)
1081,1549250,"(4,793)",(646),(655),(742),"(4,070)",(64),"(3,860)",(131),(38),(225)
1082,322500,"(22,128)",(604),"(1,367)",(890),"(2,412)",(233),"(2,193)",(163),(598),"(2,435)"
1083,2291760,"(3,967)",(26),(170),(116),(61),(6),(122),(2),(12),(99)
1084,383870,"(40,588)","(1,523)","(2,057)","(1,050)","(5,957)",(242),"(6,315)",(109),(268),(605)
1085,1205520,"(3,076)",(114),(136),(31),(99),(85),(451),(8),(42),(76)
1086,1127400,"(8,070)",(323),(357),(294),"(2,747)",(65),"(1,559)",(160),(575),(356)
1087,6060,"(39,305)","(1,318)","(2,431)","(1,097)","(2,668)",(224),(200),(57),(56),(560)
1088,1214470,(949),(120),(26),(28),(50),(18),(155),(9),(31),(36)
1089,221040,"(14,165)",(784),"(4,132)","(4,154)","(5,259)",(283),"(9,952)",(442),(942),(690)
1090,223470,"(37,218)",(831),"(3,500)","(4,431)","(21,450)",(508),"(7,857)",(218),(512),"(4,887)"
1091,1910860,(348),(3),(4),(3),(8),(1),(40),(5),(3),(2)
1092,2027330,(878),(11),(75),(44),(333),(10),(44),(2),(1),(45)
1093,631510,"(4,704)",(103),(850),(858),(702),(122),"(1,026)",(30),(81),(158)
1094,859580,"(15,318)",(772),(600),(247),"(1,483)",(213),"(2,965)",(41),(129),(325)
1095,1109680,"(1,252)",(26),(31),(18),(157),(15),(279),(5),(22),(30)
1096,2022670,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
1097,1072040,"(2,048)",(108),(93),(20),(160),(35),(373),(8),(21),(111)
1098,1335790,"(2,342)",(270),(55),(120),(722),(61),"(1,806)",(42),(255),(15)
1099,17480,"(5,135)",(232),(261),(200),"(2,081)",(63),"(3,162)",(8),(74),(169)
1100,1473480,"(1,697)",(106),(191),(167),(142),(43),"(3,669)",(218),(18),(39)
1101,1646850,"(1,973)",(136),(41),(48),(117),(24),(113),(11),(10),(26)
1102,459220,"(5,078)",(186),(507),(67),(241),(34),(574),(32),(73),(54)
1103,1939160,"(2,247)",(3),(7),(4),(2),(1),(40),(0),(4),(6)
1104,291650,"(14,788)",(862),(922),(408),"(2,042)",(448),"(1,080)",(70),(474),(652)
1105,1938010,"(4,616)",(375),(86),(89),(46),(51),"(3,247)",(713),(651),(25)
1106,460950,"(21,564)",(719),"(3,569)","(5,368)","(7,405)",(142),"(12,120)",(182),"(2,920)",(255)
1107,1812910,(36),(1),(0),(0),(1),(0),(5),(1),(2),(0)
1108,352720,"(5,126)",(407),(272),(178),(342),(73),(549),(22),(158),(61)
1109,595520,"(4,382)",(247),(432),(628),(127),(73),(446),(175),(86),(37)
1110,1614550,"(1,056)",(104),(32),(16),(90),(15),(97),(44),(28),(34)
1111,953490,"(12,663)",(395),(769),(557),"(1,681)",(56),"(2,440)",(237),(361),(251)
1112,247080,"(12,824)",(574),"(1,155)",(743),"(1,117)",(157),"(2,819)",(432),"(2,087)",(354)
1113,1144400,(649),(5),(10),(9),(8),(1),"(14,215)",(101),(45),(5)
1114,307950,"(4,427)",(163),(556),(594),"(6,029)",(69),(737),(24),(91),(127)
1115,1715730,"(1,428)",(30),(45),(15),(83),(3),(54),(2),(7),(55)
1116,33220,"(2,223)",(108),(215),(170),(364),(37),(177),(34),(72),(48)
1117,1520370,"(5,621)",(377),(255),(359),(203),(12),(6),(6),(10),(472)
1118,2102520,(851),(65),(133),(50),(53),(20),(1),(11),(1),(9)
1119,1586800,"(2,601)",(33),(44),(45),(14),(6),(17),(3),(6),(9)
1120,611660,"(6,119)",(172),(109),(30),(161),(48),(226),(93),(63),(38)
1121,1549690,(230),(3),(3),(2),(11),(0),(3),(0),(1),(0)
1122,1849900,"(1,855)",(33),(37),(40),(101),(6),(19),(11),(11),(28)
1123,1700870,"(1,155)",(90),(49),(49),(86),(15),(182),(54),(73),(36)
1124,1547670,(224),(2),(1),(3),(2),(0),(1),(0),(0),(1)
1125,1097430,(971),(15),(28),(42),(176),(7),"(3,841)",(12),(12),(19)
1126,244160,"(8,242)",(374),(284),(146),(753),(132),"(1,303)",(30),(236),(152)
1127,99900,"(14,591)",(729),"(2,337)","(1,278)","(1,653)",(210),(162),(24),(66),(536)
1128,868360,"(3,274)",(331),(235),(323),(282),(79),"(1,036)",(66),(270),(109)
1129,1361320,"(7,415)",(950),(703),(755),(695),(132),(836),(49),(151),(89)
1130,1898290,(355),(38),(14),(4),(58),(5),(114),(11),(17),(5)
1131,541570,"(6,608)",(125),(516),"(2,112)","(4,071)",(91),"(1,588)",(8),(27),(302)
1132,1136370,"(2,879)",(65),(103),(66),(5),(6),(395),(21),(21),(16)
1133,647830,"(3,123)",(141),(485),"(1,223)",(348),(50),(680),(11),(158),(573)
1134,1567020,"(1,874)",(213),(60),(37),(293),(37),(207),(0),(45),(21)
1135,213610,"(13,854)",(265),"(1,311)",(781),(708),(65),(75),(15),(86),(159)
1136,2084000,(382),(34),(24),(14),(22),(3),(237),(25),(36),(4)
1137,1042550,"(4,022)",(59),(914),(666),(50),(35),"(1,586)",(9),(490),(19)
1138,1158370,"(1,425)",(84),(90),(88),(478),(13),(239),(15),(31),(28)
1139,311730,"(3,216)",(240),(408),(337),(703),(69),"(2,646)",(249),(536),(50)
1140,1651560,"(1,115)",(88),(96),(69),(35),(4),(359),(5),(2),(13)
1141,960910,"(3,236)",(216),(365),(249),"(1,603)",(76),"(3,004)",(45),(203),(319)
1142,1369670,"(1,860)",(108),(114),(149),(173),(15),(20),(19),(26),(73)
1143,1041720,"(4,372)",(195),(166),(97),(270),(70),(370),(30),(12),(42)
1144,1679220,(113),(4),(2),(4),(1),(0),(199),(21),(80),(0)
1145,2281730,"(7,977)",(317),(990),"(1,722)",(594),(98),"(1,289)",(73),(20),(176)
1146,287390,"(19,007)",(959),"(3,210)","(1,566)","(18,741)",(419),"(5,565)",(92),(925),"(1,473)"
1147,1623070,(634),(22),(13),(6),(23),(13),(13),(4),(4),(15)
1148,1434950,"(3,430)",(68),(50),(38),"(1,215)",(18),(267),(25),(67),(42)
1149,1562420,"(3,817)",(151),(151),(36),(228),(22),(99),(10),(38),(50)
1150,1515210,"(3,236)",(173),(472),(626),(649),(62),"(4,726)",(35),(429),(186)
1151,1430680,(388),(5),(7),(9),(33),(5),(3),(1),(3),(2)
1152,38420,"(1,469)",(61),(57),(33),(293),(13),(47),(5),(14),(61)
1153,310950,"(20,174)","(1,326)","(2,554)","(5,102)",(910),(287),"(7,238)",(977),"(1,153)",(154)
1154,1016800,"(6,192)",(351),(426),(230),"(1,775)",(145),(400),(79),(24),(639)
1155,234140,"(34,375)","(2,232)","(3,414)","(5,692)","(9,722)",(755),"(3,665)",(102),(723),"(2,318)"
1156,281610,"(5,255)",(182),(110),(67),(572),(73),(682),(11),(92),(107)
1157,397460,"(1,779)",(8),(6),(1),(57),(1),(1),(0),(0),(4)
1158,1173820,"(1,874)",(67),(99),(77),(7),(19),(77),(173),(120),(4)
1159,839770,"(3,357)",(157),(160),(50),(629),(67),(400),(12),(47),(73)
1160,332950,"(5,671)",(186),(612),(586),"(1,573)",(80),"(5,377)",(103),(628),(405)
1161,1223500,(739),(8),(16),(17),(9),(0),(30),(12),(2),(4)
1162,1451090,"(1,568)",(43),(51),(45),(6),(6),(308),(414),(134),(4)
1163,1088790,"(2,113)",(100),(129),(80),(487),(25),"(1,455)",(29),(121),(45)
1164,784150,"(5,549)",(374),(280),(269),"(3,096)",(80),(880),(93),(45),"(1,257)"
1165,1538570,"(1,557)",(95),(80),(63),(110),(23),(104),(79),(17),(57)
1166,1277400,"(4,717)",(421),(393),(344),(130),(82),"(6,050)",(140),"(1,084)",(45)
1167,681280,"(10,097)",(358),(412),(291),(527),(77),"(1,165)",(49),(96),(664)
1168,243470,"(15,458)",(863),"(1,005)","(2,058)","(5,728)",(178),"(7,370)",(263),(702),(461)
1169,1491670,(486),(10),(18),(4),(7),(1),(20),(4),(3),(1)
1170,1137300,"(1,210)",(96),(54),(32),(219),(32),(400),(23),(119),(60)
1171,2296550,(90),(5),(0),(0),(2),(0),(2),(1),(0),(2)
1172,1809700,"(2,314)",(47),(218),(53),(27),(21),(372),(82),(133),(24)
1173,775500,"(5,852)",(237),(366),(262),(872),(76),"(4,716)",(297),(518),(72)
1174,1741640,(562),(6),(0),(1),(10),(1),(6),(0),(0),(9)
1175,99910,"(1,617)",(18),(48),(25),(52),(3),(11),(4),(2),(10)
1176,535930,"(16,596)","(1,148)",(979),(652),(758),(287),"(7,198)",(42),(499),(544)
1177,1560250,"(1,182)",(29),(14),(7),(28),(8),(6),(1),(5),(12)
1178,220240,"(39,456)","(1,936)","(4,672)","(7,786)","(17,810)",(920),"(6,249)",(353),"(1,791)","(2,431)"
1179,375910,"(3,471)",(271),(115),(114),(476),(21),(536),(15),(70),(55)
1180,12200,"(12,966)",(467),"(3,259)","(4,048)","(1,986)",(295),(344),(65),(189),(371)
1181,383120,"(21,107)","(1,317)",(779),(704),"(2,871)",(196),"(1,486)",(176),(124),(233)
1182,2106840,(760),(17),(14),(15),(8),(3),(118),(391),(10),(3)
1183,1167450,"(2,100)",(33),(61),(27),(41),(15),"(3,121)",(268),(100),(5)
1184,412830,"(3,740)",(86),(249),(262),(811),(47),"(9,018)",(220),(85),(36)
1185,212680,"(53,877)","(2,987)","(1,261)",(689),"(2,589)",(339),"(2,679)",(580),"(1,529)",(720)
1186,1674170,"(5,240)",(141),(108),(70),(378),(36),(647),(100),(63),(243)
1187,916840,"(7,030)",(250),(214),(69),(331),(50),(197),(34),(115),(105)
1188,252610,"(5,886)",(106),(167),(119),(128),(18),"(1,017)",(41),(57),(35)
1189,261570,"(15,934)","(1,421)","(1,231)","(1,572)","(3,159)",(323),"(23,976)",(158),"(1,296)",(333)
1190,736820,"(2,067)",(128),(98),(27),(279),(17),(311),(19),(59),(120)
1191,590380,"(12,520)",(509),(368),(231),(816),(93),"(1,897)",(127),(373),(154)
1192,918570,"(7,986)",(741),(841),(622),"(1,722)",(121),"(2,499)",(101),(124),(221)
1193,253710,"(18,826)","(1,750)","(1,606)","(3,345)","(5,537)",(501),(301),(89),(272),"(1,792)"
1194,1331510,(231),(2),(2),(1),(5),(1),(23),(1),(3),(0)
1195,1584090,"(1,716)",(12),(42),(22),(42),(3),"(12,168)",(100),(668),(18)
1196,936790,"(8,402)",(639),(297),(267),(856),(135),(542),(42),(25),(179)
1197,312530,"(16,341)",(194),"(7,375)",(959),"(6,534)",(123),"(2,271)",(34),(41),(356)
1198,410320,"(7,105)",(114),(125),(112),(163),(19),(394),(453),(99),(28)
1199,743450,"(9,535)",(88),(221),(327),(155),(40),"(1,817)",(9),(60),(98)
1200,519860,"(15,847)",(167),(548),(302),"(1,192)",(82),(215),(27),(84),(201)
1201,1415220,(170),(7),(1),(0),(1),(0),(1),(1),(0),(2)
1202,683320,"(23,369)","(1,927)","(4,655)","(6,177)","(3,934)",(413),"(18,468)",(304),"(1,641)",(330)
1203,638230,"(9,549)",(400),(752),"(1,168)","(1,513)",(106),"(9,371)",(106),"(1,106)",(106)
1204,468920,"(2,588)",(206),(132),(147),(472),(89),"(1,705)",(247),(235),(187)
1205,330020,"(8,154)",(484),(786),"(1,329)","(1,785)",(109),"(2,487)",(53),(418),(504)
